iter	Passed	Remaining
4188	181646	251980
4189	181677	251920
4190	181708	251860
4191	181742	251803
4192	181778	251749
4193	181813	251695
4194	181877	251680
4195	181911	251623
4196	181941	251561
4197	181973	251502
4198	182016	251459
4199	182049	251401
4200	182080	251341
4201	182111	251281
4202	182142	251221
4203	182174	251161
4204	182206	251102
4205	182235	251039
4206	182543	251361
4207	182579	251307
4208	182613	251250
4209	182648	251195
4210	182681	251138
4211	182712	251077
4212	182744	251019
4213	182775	250958
4214	182806	250897
4215	182839	250840
4216	182870	250780
4217	182900	250719
4218	182932	250659
4219	182961	250596
4220	182992	250536
4221	183026	250479
4222	183057	250419
4223	183094	250368
4224	183141	250329
4225	183173	250270
4226	183207	250214
4227	183241	250158
4228	183273	250099
4229	183307	250043
4230	183341	249988
4231	183374	249929
4232	183408	249873
4233	183439	249813
4234	183468	249751
4235	183498	249689
4236	183530	249631
4237	183561	249570
4238	183909	249941
4239	183944	249887
4240	183979	249831
4241	184015	249779
4242	184050	249724
4243	184085	249669
4244	184120	249613
4245	184153	249556
4246	184187	249501
4247	184221	249444
4248	184254	249387
4249	184289	249332
4250	184322	249275
4251	184352	249213
4252	184384	249155
4253	184414	249094
4254	184453	249044
4255	184490	248992
4256	184555	248978
4257	184601	248939
4258	184638	248887
4259	184674	248833
4260	184706	248775
4261	184741	248720
4262	184775	248664
4263	184808	248607
4264	184859	248574
4265	184892	248517
4266	185267	248918
4267	185302	248864
4268	185336	248808
4269	185372	248755
4270	185407	248701
4271	185442	248645
4272	185473	248585
4273	185504	248525
4274	185533	248462
4275	185564	248402
4276	185597	248345
4277	185630	248288
4278	185664	248232
4279	185701	248180
4280	185733	248122
4281	185769	248068
4282	185804	248014
4283	185838	247957
4284	185873	247903
4285	185907	247848
4286	185943	247793
4287	185978	247739
4288	186011	247683
4289	186046	247628
4290	186079	247571
4291	186113	247515
4292	186147	247460
4293	186188	247413
4294	186221	247355
4295	186254	247299
4296	186602	247660
4297	186645	247616
4298	186682	247564
4299	186717	247509
4300	186766	247472
4301	186799	247415
4302	186828	247354
4303	186860	247294
4304	186891	247234
4305	186923	247177
4306	186957	247121
4307	186990	247063
4308	187019	247001
4309	187050	246940
4310	187082	246883
4311	187119	246831
4312	187153	246775
4313	187224	246767
4314	187275	246734
4315	187322	246696
4316	187354	246637
4317	187387	246581
4318	187419	246521
4319	187448	246459
4320	187480	246401
4321	187513	246344
4322	187558	246303
4323	187597	246254
4324	187938	246600
4325	187971	246544
4326	188007	246491
4327	188047	246442
4328	188079	246385
4329	188111	246325
4330	188143	246267
4331	188175	246209
4332	188210	246154
4333	188244	246099
4334	188278	246042
4335	188312	245988
4336	188347	245932
4337	188380	245875
4338	188413	245818
4339	188445	245760
4340	188482	245709
4341	188519	245656
4342	188551	245599
4343	188585	245542
4344	188617	245484
4345	188649	245426
4346	188680	245367
4347	188714	245311
4348	188747	245254
4349	188778	245195
4350	188812	245138
4351	188845	245082
4352	188876	245023
4353	188908	244965
4354	188941	244908
4355	189292	245263
4356	189327	245209
4357	189362	245154
4358	189397	245099
4359	189427	245038
4360	189456	244977
4361	189485	244914
4362	189514	244853
4363	189543	244791
4364	189573	244729
4365	189604	244670
4366	189635	244610
4367	189678	244567
4368	189711	244510
4369	189744	244452
4370	189775	244394
4371	189812	244342
4372	189845	244285
4373	189911	244271
4374	189945	244215
4375	189977	244157
4376	190009	244099
4377	190042	244043
4378	190073	243983
4379	190106	243926
4380	190139	243869
4381	190169	243809
4382	190200	243750
4383	190230	243689
4384	190260	243628
4385	190291	243569
4386	190660	243942
4387	190695	243889
4388	190730	243834
4389	190763	243778
4390	190796	243720
4391	190828	243662
4392	190858	243601
4393	190901	243557
4394	190933	243500
4395	190963	243439
4396	190995	243381
4397	191025	243321
4398	191058	243263
4399	191088	243203
4400	191117	243141
4401	191149	243083
4402	191182	243027
4403	191218	242973
4404	191253	242920
4405	191285	242861
4406	191315	242801
4407	191346	242742
4408	191376	242682
4409	191406	242621
4410	191437	242562
4411	191468	242503
4412	191497	242442
4413	191529	242384
4414	191559	242324
4415	191589	242262
4416	191621	242206
4417	191909	242471
4418	192194	242732
4419	192246	242700
4420	192308	242680
4421	192348	242632
4422	192387	242582
4423	192441	242553
4424	192495	242523
4425	192536	242476
4426	192572	242422
4427	192609	242371
4428	192662	242340
4429	192706	242296
4430	192748	242252
4431	192789	242204
4432	192878	242218
4433	192919	242171
4434	192958	242122
4435	193026	242109
4436	193107	242113
4437	193146	242064
4438	193493	242400
4439	193774	242654
4440	193819	242612
4441	193856	242560
4442	193891	242506
4443	193923	242448
4444	193957	242392
4445	193988	242333
4446	194024	242279
4447	194055	242220
4448	194088	242163
4449	194123	242109
4450	194157	242053
4451	194190	241996
4452	194223	241939
4453	194259	241886
4454	194298	241837
4455	194332	241781
4456	194391	241757
4457	194422	241697
4458	194454	241639
4459	194486	241582
4460	194517	241522
4461	194556	241473
4462	194616	241449
4463	194655	241401
4464	194693	241350
4465	194757	241331
4466	195276	241877
4467	195321	241835
4468	195364	241790
4469	195401	241738
4470	195437	241684
4471	195467	241624
4472	195500	241567
4473	195532	241509
4474	195563	241450
4475	195595	241392
4476	195628	241334
4477	195659	241275
4478	195693	241220
4479	195726	241163
4480	195759	241106
4481	195793	241050
4482	195827	240994
4483	195865	240944
4484	195904	240894
4485	195937	240837
4486	195971	240782
4487	196017	240741
4488	196051	240686
4489	196083	240628
4490	196131	240589
4491	196161	240529
4492	196193	240471
4493	196225	240413
4494	196255	240353
4495	196671	240764
4496	196717	240723
4497	196758	240676
4498	196803	240634
4499	196841	240583
4500	196872	240524
4501	196902	240463
4502	196933	240404
4503	196964	240345
4504	196994	240285
4505	197025	240225
4506	197056	240166
4507	197086	240105
4508	197116	240046
4509	197146	239985
4510	197177	239926
4511	197228	239891
4512	197296	239876
4513	197327	239818
4514	197359	239760
4515	197398	239710
4516	197430	239652
4517	197462	239594
4518	197492	239534
4519	197526	239479
4520	197560	239423
4521	197592	239366
4522	197625	239309
4523	197658	239252
4524	198027	239602
4525	198071	239559
4526	198112	239511
4527	198147	239457
4528	198178	239397
4529	198207	239337
4530	198237	239276
4531	198271	239221
4532	198306	239166
4533	198338	239108
4534	198372	239053
4535	198407	238998
4536	198447	238950
4537	198482	238896
4538	198515	238839
4539	198551	238786
4540	198586	238732
4541	198620	238676
4542	198653	238619
4543	198686	238564
4544	198718	238506
4545	198752	238451
4546	198786	238394
4547	198818	238337
4548	198852	238281
4549	198886	238226
4550	198921	238172
4551	198955	238117
4552	198988	238060
4553	199021	238004
4554	199294	238235
4555	199424	238293
4556	199456	238235
4557	199490	238180
4558	199524	238125
4559	199557	238069
4560	199591	238013
4561	199625	237958
4562	199657	237900
4563	199691	237844
4564	199722	237785
4565	199753	237727
4566	199787	237671
4567	199819	237614
4568	199849	237553
4569	199880	237495
4570	199912	237437
4571	199943	237378
4572	199979	237325
4573	200053	237317
4574	200086	237260
4575	200119	237204
4576	200152	237148
4577	200183	237089
4578	200216	237032
4579	200252	236980
4580	200287	236926
4581	200323	236872
4582	200363	236825
4583	200409	236784
4584	200791	237139
4585	200827	237086
4586	200861	237031
4587	200896	236976
4588	200933	236925
4589	200964	236866
4590	200997	236810
4591	201029	236752
4592	201060	236693
4593	201093	236637
4594	201125	236579
4595	201156	236521
4596	201190	236465
4597	201221	236406
4598	201254	236350
4599	201289	236296
4600	201327	236246
4601	201367	236197
4602	201402	236143
4603	201438	236090
4604	201473	236036
4605	201505	235979
4606	201537	235921
4607	201568	235862
4608	201597	235802
4609	201629	235744
4610	201664	235690
4611	201696	235633
4612	201728	235575
4613	201760	235518
4614	201792	235460
4615	202164	235799
4616	202199	235746
4617	202234	235692
4618	202271	235640
4619	202302	235581
4620	202331	235521
4621	202365	235464
4622	202396	235407
4623	202427	235348
4624	202461	235293
4625	202494	235236
4626	202527	235180
4627	202557	235121
4628	202588	235062
4629	202619	235003
4630	202651	234946
4631	202687	234893
4632	202722	234839
4633	202786	234819
4634	202820	234763
4635	202853	234708
4636	202885	234651
4637	202916	234591
4638	202948	234534
4639	202980	234478
4640	203012	234419
4641	203045	234363
4642	203077	234306
4643	203112	234253
4644	203146	234198
4645	203552	234571
4646	203586	234516
4647	203620	234461
4648	203654	234406
4649	203689	234352
4650	203725	234300
4651	203757	234241
4652	203788	234183
4653	203818	234124
4654	203848	234064
4655	203895	234024
4656	203929	233968
4657	203961	233911
4658	203998	233860
4659	204031	233804
4660	204062	233746
4661	204093	233687
4662	204127	233632
4663	204161	233577
4664	204198	233525
4665	204230	233468
4666	204261	233410
4667	204294	233354
4668	204327	233298
4669	204358	233239
4670	204401	233195
4671	204446	233152
4672	204479	233097
4673	204515	233043
4674	204549	232989
4675	205011	233422
4676	205050	233372
4677	205083	233316
4678	205118	233262
4679	205152	233207
4680	205184	233150
4681	205217	233094
4682	205252	233039
4683	205286	232985
4684	205324	232935
4685	205358	232879
4686	205391	232824
4687	205427	232770
4688	205459	232714
4689	205492	232657
4690	205529	232605
4691	205563	232551
4692	205629	232532
4693	205662	232476
4694	205692	232417
4695	205723	232358
4696	205757	232304
4697	205787	232244
4698	205819	232187
4699	205851	232130
4700	205884	232074
4701	205917	232018
4702	205953	231966
4703	205986	231909
4704	206019	231853
4705	206413	232203
4706	206448	232150
4707	206483	232097
4708	206519	232043
4709	206551	231987
4710	206584	231930
4711	206617	231874
4712	206648	231816
4713	206682	231760
4714	206713	231702
4715	206761	231663
4716	206796	231610
4717	206830	231555
4718	206866	231502
4719	206897	231444
4720	206929	231387
4721	206967	231336
4722	207003	231284
4723	207034	231226
4724	207067	231170
4725	207100	231114
4726	207133	231058
4727	207168	231004
4728	207200	230948
4729	207233	230892
4730	207267	230837
4731	207298	230780
4732	207331	230724
4733	207368	230672
4734	207399	230614
4735	207805	230973
4736	207841	230920
4737	207875	230865
4738	207908	230809
4739	207949	230762
4740	207980	230704
4741	208011	230646
4742	208042	230587
4743	208071	230527
4744	208104	230471
4745	208134	230412
4746	208165	230354
4747	208196	230296
4748	208227	230238
4749	208259	230181
4750	208291	230124
4751	208322	230066
4752	208370	230026
4753	208414	229983
4754	208483	229967
4755	208526	229922
4756	208559	229867
4757	208591	229809
4758	208623	229753
4759	208655	229696
4760	208688	229641
4761	208721	229585
4762	208753	229527
4763	208785	229471
4764	208819	229416
4765	209225	229769
4766	209264	229721
4767	209300	229668
4768	209336	229615
4769	209370	229561
4770	209419	229523
4771	209449	229464
4772	209477	229402
4773	209507	229343
4774	209537	229284
4775	209569	229227
4776	209613	229183
4777	209648	229130
4778	209694	229088
4779	209734	229041
4780	209773	228991
4781	209809	228939
4782	209849	228890
4783	209882	228834
4784	209925	228790
4785	209958	228734
4786	209989	228676
4787	210022	228621
4788	210057	228567
4789	210092	228514
4790	210126	228459
4791	210160	228404
4792	210200	228357
4793	210601	228700
4794	210638	228648
4795	210676	228598
4796	210714	228548
4797	210752	228498
4798	210788	228445
4799	210817	228385
4800	210846	228325
4801	210877	228268
4802	210909	228210
4803	210939	228151
4804	210972	228096
4805	211004	228039
4806	211035	227981
4807	211069	227926
4808	211099	227868
4809	211132	227811
4810	211168	227759
4811	211232	227738
4812	211268	227685
4813	211300	227628
4814	211330	227569
4815	211363	227513
4816	211397	227459
4817	211429	227403
4818	211463	227348
4819	211496	227293
4820	211528	227236
4821	211561	227180
4822	211593	227123
4823	211866	227325
4824	212045	227426
4825	212080	227373
4826	212111	227315
4827	212149	227264
4828	212183	227210
4829	212219	227158
4830	212253	227104
4831	212290	227052
4832	212322	226995
4833	212353	226937
4834	212385	226881
4835	212418	226826
4836	212451	226770
4837	212482	226712
4838	212514	226655
4839	212545	226598
4840	212580	226544
4841	212615	226490
4842	212652	226439
4843	212683	226382
4844	212715	226326
4845	212747	226268
4846	212778	226211
4847	212810	226155
4848	212841	226097
4849	212874	226042
4850	212907	225986
4851	212937	225927
4852	212971	225873
4853	213005	225818
4854	213038	225763
4855	213433	226091
4856	213468	226038
4857	213502	225983
4858	213536	225929
4859	213573	225877
4860	213604	225820
4861	213636	225764
4862	213668	225707
4863	213698	225648
4864	213737	225599
4865	213768	225542
4866	213798	225482
4867	213828	225425
4868	213871	225379
4869	213915	225335
4870	213946	225278
4871	213977	225221
4872	214015	225170
4873	214091	225161
4874	214129	225109
4875	214165	225057
4876	214197	225001
4877	214228	224943
4878	214260	224887
4879	214292	224831
4880	214321	224772
4881	214355	224717
4882	214392	224666
4883	214424	224609
4884	214861	224977
4885	214898	224926
4886	214933	224872
4887	214966	224817
4888	215002	224765
4889	215034	224709
4890	215068	224654
4891	215099	224596
4892	215132	224541
4893	215168	224489
4894	215203	224435
4895	215238	224382
4896	215272	224328
4897	215306	224273
4898	215341	224220
4899	215377	224168
4900	215418	224121
4901	215472	224088
4902	215506	224033
4903	215538	223977
4904	215571	223921
4905	215603	223865
4906	215636	223810
4907	215671	223757
4908	215704	223701
4909	215737	223646
4910	215770	223591
4911	215804	223536
4912	215835	223479
4913	215867	223423
4914	216301	223783
4915	216333	223726
4916	216369	223673
4917	216417	223634
4918	216447	223575
4919	216479	223519
4920	216509	223461
4921	216541	223404
4922	216603	223379
4923	216650	223338
4924	216686	223285
4925	216720	223231
4926	216752	223175
4927	216784	223119
4928	216819	223065
4929	216859	223018
4930	216931	223002
4931	216966	222948
4932	216996	222891
4933	217029	222835
4934	217060	222778
4935	217091	222721
4936	217123	222664
4937	217155	222608
4938	217185	222550
4939	217218	222494
4940	217249	222437
4941	217279	222379
4942	217557	222574
4943	217734	222667
4944	217768	222612
4945	217802	222558
4946	217837	222504
4947	217871	222450
4948	217905	222396
4949	217938	222341
4950	217971	222285
4951	218005	222232
4952	218038	222176
4953	218073	222122
4954	218108	222069
4955	218141	222014
4956	218175	221960
4957	218209	221906
4958	218242	221851
4959	218282	221802
4960	218327	221760
4961	218359	221704
4962	218391	221648
4963	218423	221591
4964	218456	221536
4965	218489	221481
4966	218535	221439
4967	218567	221383
4968	218601	221329
4969	218635	221274
4970	218668	221219
4971	218701	221164
4972	218936	221313
4973	219126	221416
4974	219169	221372
4975	219203	221318
4976	219240	221267
4977	219273	221211
4978	219304	221154
4979	219336	221098
4980	219367	221041
4981	219398	220983
4982	219431	220928
4983	219463	220872
4984	219496	220817
4985	219526	220759
4986	219556	220700
4987	219589	220645
4988	219623	220591
4989	219655	220535
4990	219692	220484
4991	219761	220465
4992	219793	220409
4993	219824	220352
4994	219855	220295
4995	219885	220237
4996	219918	220182
4997	219952	220128
4998	219993	220081
4999	220045	220045
5000	220078	219990
5001	220109	219933
5002	220553	220288
5003	220589	220236
