iter	Logloss	Accuracy
6096	0.01282855651	1
6097	0.01282340302	1
6098	0.01281963866	1
6099	0.01281603531	1
6100	0.01281368502	1
6101	0.01280751844	1
6102	0.01280483931	1
6103	0.01279744529	1
6104	0.01279355077	1
6105	0.01279354804	1
6106	0.01278738163	1
6107	0.01278015306	1
6108	0.01277605939	1
6109	0.01277095842	1
6110	0.01276541328	1
6111	0.01275843209	1
6112	0.01275220068	1
6113	0.012747303	1
6114	0.01274294093	1
6115	0.01273604824	1
6116	0.01273029227	1
6117	0.01272620995	1
6118	0.01271860872	1
6119	0.0127111791	1
6120	0.01270691489	1
6121	0.01270111091	1
6122	0.01269690862	1
6123	0.01269220065	1
6124	0.01268835013	1
6125	0.01268225207	1
6126	0.01267915971	1
6127	0.01267469397	1
6128	0.01267469125	1
6129	0.01266674233	1
6130	0.01266235805	1
6131	0.0126623574	1
6132	0.01265725859	1
6133	0.01265725539	1
6134	0.01265399854	1
6135	0.01264510944	1
6136	0.01264156662	1
6137	0.01264071045	1
6138	0.01263766711	1
6139	0.01263388494	1
6140	0.01263314764	1
6141	0.01263112782	1
6142	0.01263051918	1
6143	0.01262445851	1
6144	0.01261989587	1
6145	0.01261356954	1
6146	0.01261131236	1
6147	0.0126072119	1
6148	0.01260644246	1
6149	0.01260297302	1
6150	0.01259642746	1
6151	0.01258950208	1
6152	0.01258621311	1
6153	0.01258100483	1
6154	0.01257414728	1
6155	0.01257414501	1
6156	0.01257035201	1
6157	0.01256462596	1
6158	0.01256364937	1
6159	0.01255492814	1
6160	0.01255104901	1
6161	0.01255104416	1
6162	0.0125458513	1
6163	0.01254127587	1
6164	0.01254126733	1
6165	0.01253684104	1
6166	0.01253205417	1
6167	0.01252365059	1
6168	0.01251764386	1
6169	0.01251285837	1
6170	0.01251203168	1
6171	0.01251203093	1
6172	0.01250536146	1
6173	0.01249634396	1
6174	0.01249060426	1
6175	0.01248707223	1
6176	0.01248174748	1
6177	0.01247815066	1
6178	0.01247530986	1
6179	0.01247092975	1
6180	0.01247092407	1
6181	0.0124666677	1
6182	0.01246599925	1
6183	0.01246532138	1
6184	0.01246239954	1
6185	0.01245672444	1
6186	0.01244918643	1
6187	0.01244853076	1
6188	0.01244260538	1
6189	0.01243408017	1
6190	0.01242919407	1
6191	0.01242284523	1
6192	0.01241681021	1
6193	0.01241555527	1
6194	0.0124137037	1
6195	0.01241106232	1
6196	0.01240775312	1
6197	0.01240532558	1
6198	0.0123997384	1
6199	0.01239728437	1
6200	0.01239006133	1
6201	0.01238478961	1
6202	0.01238151724	1
6203	0.01238151637	1
6204	0.01237241672	1
6205	0.01236670503	1
6206	0.01235970722	1
6207	0.01235745904	1
6208	0.01235296222	1
6209	0.01234856532	1
6210	0.01234369682	1
6211	0.01234142284	1
6212	0.01234066488	1
6213	0.01233728467	1
6214	0.01233581481	1
6215	0.01232909822	1
6216	0.01232507096	1
6217	0.01232206794	1
6218	0.0123220645	1
6219	0.01231806277	1
6220	0.01231429698	1
6221	0.01230820288	1
6222	0.0123026743	1
6223	0.01229861999	1
6224	0.01229369508	1
6225	0.01228627543	1
6226	0.01228541523	1
6227	0.01228063652	1
6228	0.01227422018	1
6229	0.01227006878	1
6230	0.01227006845	1
6231	0.01226807381	1
6232	0.01226183747	1
6233	0.01225399161	1
6234	0.01225046875	1
6235	0.01224425753	1
6236	0.01224425753	1
6237	0.01224425698	1
6238	0.01223887439	1
6239	0.01223395063	1
6240	0.01223214634	1
6241	0.01222827548	1
6242	0.0122241406	1
6243	0.01222292324	1
6244	0.01222291247	1
6245	0.01222038974	1
6246	0.01221357571	1
6247	0.01221072308	1
6248	0.01220333241	1
6249	0.01219905671	1
6250	0.01219630882	1
6251	0.01219125331	1
6252	0.01218668497	1
6253	0.01217977959	1
6254	0.01217394843	1
6255	0.01216834857	1
6256	0.01216834405	1
6257	0.01216257298	1
6258	0.01215380163	1
6259	0.01214926322	1
6260	0.01214332009	1
6261	0.01213572899	1
6262	0.01213174028	1
6263	0.01212892574	1
6264	0.0121228424	1
6265	0.01211630064	1
6266	0.01211232195	1
6267	0.01210964857	1
6268	0.01210682464	1
6269	0.01210464323	1
6270	0.01210464084	1
6271	0.01210142571	1
6272	0.01209528952	1
6273	0.01209242907	1
6274	0.01208938317	1
6275	0.01208722245	1
6276	0.01208106484	1
6277	0.0120749099	1
6278	0.01206679801	1
6279	0.01206679041	1
6280	0.01206584534	1
6281	0.01206175764	1
6282	0.01205801878	1
6283	0.01205396708	1
6284	0.0120512214	1
6285	0.01204686576	1
6286	0.01204686523	1
6287	0.0120447694	1
6288	0.01203920698	1
6289	0.01203538587	1
6290	0.01202989741	1
6291	0.01202408825	1
6292	0.01201925746	1
6293	0.01201654144	1
6294	0.01201653717	1
6295	0.01201171194	1
6296	0.01200876333	1
6297	0.01200006519	1
6298	0.01199767338	1
6299	0.01199323736	1
6300	0.0119907013	1
6301	0.01199068042	1
6302	0.01198367426	1
6303	0.01198270186	1
6304	0.0119745037	1
6305	0.01196848942	1
6306	0.01196142949	1
6307	0.01195531238	1
6308	0.01195058649	1
6309	0.01194648169	1
6310	0.01194238986	1
6311	0.01193993522	1
6312	0.01193329723	1
6313	0.01193324846	1
6314	0.01193094885	1
6315	0.01192748787	1
6316	0.01191980406	1
6317	0.01191735709	1
6318	0.0119118893	1
6319	0.01191015374	1
6320	0.01190411018	1
6321	0.01190411001	1
6322	0.01190092722	1
6323	0.01189983058	1
6324	0.01189366614	1
6325	0.01188810668	1
6326	0.01188035141	1
6327	0.01188034851	1
6328	0.01187433418	1
6329	0.01187433224	1
6330	0.01187083925	1
6331	0.0118708102	1
6332	0.01186723526	1
6333	0.01186079275	1
6334	0.01185433289	1
6335	0.01185027924	1
6336	0.01184401212	1
6337	0.01184189724	1
6338	0.01183746665	1
6339	0.0118284901	1
6340	0.01182574599	1
6341	0.01181965632	1
6342	0.01181506646	1
6343	0.01181201895	1
6344	0.01180923688	1
6345	0.01180370963	1
6346	0.01179949287	1
6347	0.01179435486	1
6348	0.0117898119	1
6349	0.0117832131	1
6350	0.01178172897	1
6351	0.0117789952	1
6352	0.01177569056	1
6353	0.01177123321	1
6354	0.0117649725	1
6355	0.01175976627	1
6356	0.01175489663	1
6357	0.01175216366	1
6358	0.01174728994	1
6359	0.01174657648	1
6360	0.01174205272	1
6361	0.01173753062	1
6362	0.01173031221	1
6363	0.01172707251	1
6364	0.01172462764	1
6365	0.0117204957	1
6366	0.01171801904	1
6367	0.01171420043	1
6368	0.01170843313	1
6369	0.01170439652	1
6370	0.01170364596	1
6371	0.01169698989	1
6372	0.01169129861	1
6373	0.01168188294	1
6374	0.01168187683	1
6375	0.01167996802	1
6376	0.01167120392	1
6377	0.01166526885	1
6378	0.01165852594	1
6379	0.01165321348	1
6380	0.01164829436	1
6381	0.01163945935	1
6382	0.01163466672	1
6383	0.01162728166	1
6384	0.01162432976	1
6385	0.01161825832	1
6386	0.01161602748	1
6387	0.01161026406	1
6388	0.01161026006	1
6389	0.01160550527	1
6390	0.01160493774	1
6391	0.0116025139	1
6392	0.01159830965	1
6393	0.01159329393	1
6394	0.01159329086	1
6395	0.01159328778	1
6396	0.0115865739	1
6397	0.01158032077	1
6398	0.0115797196	1
6399	0.01157667111	1
6400	0.01157307299	1
6401	0.01156871702	1
6402	0.01156573109	1
6403	0.01156184366	1
6404	0.01155613768	1
6405	0.01155555633	1
6406	0.01155108111	1
6407	0.01154700155	1
6408	0.01154633627	1
6409	0.01153945027	1
6410	0.01153944465	1
6411	0.01153762343	1
6412	0.01153171865	1
6413	0.01152862927	1
6414	0.01152089934	1
6415	0.01151539004	1
6416	0.0115124454	1
6417	0.0115094788	1
6418	0.01150947699	1
6419	0.01150473781	1
6420	0.01150234449	1
6421	0.01149881608	1
6422	0.01149333297	1
6423	0.01148589914	1
6424	0.01148396264	1
6425	0.01147883568	1
6426	0.01147540283	1
6427	0.01147154076	1
6428	0.01146491343	1
6429	0.0114597899	1
6430	0.01145978595	1
6431	0.01145231699	1
6432	0.01144847128	1
6433	0.0114442394	1
6434	0.0114413624	1
6435	0.01143624278	1
6436	0.01143018244	1
6437	0.01142528962	1
6438	0.01142390975	1
6439	0.01141966467	1
6440	0.01141264017	1
6441	0.01141061908	1
6442	0.01140550522	1
6443	0.01140262912	1
6444	0.01139965521	1
6445	0.01139403168	1
6446	0.0113897101	1
6447	0.01138560094	1
6448	0.01137962054	1
6449	0.01137755328	1
6450	0.01137395811	1
6451	0.01136845911	1
6452	0.01136845871	1
6453	0.01136378187	1
6454	0.011360116	1
6455	0.01135460144	1
6456	0.01134745662	1
6457	0.01134492462	1
6458	0.0113417857	1
6459	0.01134178442	1
6460	0.01133931005	1
6461	0.01133371032	1
6462	0.0113337093	1
6463	0.01132602067	1
6464	0.01132601987	1
6465	0.01132369581	1
6466	0.0113197555	1
6467	0.01131624226	1
6468	0.01131263661	1
6469	0.01131000314	1
6470	0.01130657759	1
6471	0.01130364381	1
6472	0.01129927856	1
6473	0.01129705697	1
6474	0.0112954257	1
6475	0.01129173198	1
6476	0.01128567614	1
6477	0.01128013315	1
6478	0.01127530918	1
6479	0.01127529805	1
6480	0.01126908265	1
6481	0.0112641497	1
6482	0.01125701918	1
6483	0.01125701894	1
6484	0.01125654058	1
6485	0.01125653956	1
6486	0.01125385511	1
6487	0.01125150841	1
6488	0.01124693873	1
6489	0.01124373417	1
6490	0.01123805904	1
6491	0.01123467381	1
6492	0.01123084504	1
6493	0.01122644234	1
6494	0.01122200484	1
6495	0.01122200139	1
6496	0.01122199869	1
6497	0.01121770352	1
6498	0.01121477719	1
6499	0.01121078553	1
6500	0.01120858843	1
6501	0.01120332588	1
6502	0.01119823078	1
6503	0.0111954742	1
6504	0.01118962973	1
6505	0.01118515295	1
6506	0.01118145335	1
6507	0.01117544419	1
6508	0.01117244782	1
6509	0.01116944059	1
6510	0.01116698877	1
6511	0.01116698529	1
6512	0.0111608464	1
6513	0.01115433362	1
6514	0.01115155056	1
6515	0.01114798902	1
6516	0.01114798801	1
6517	0.01114109216	1
6518	0.01113809799	1
6519	0.01113808914	1
6520	0.01113412489	1
6521	0.01112866528	1
6522	0.01112535371	1
6523	0.01111861018	1
6524	0.01111629874	1
6525	0.01110985516	1
6526	0.01110440902	1
6527	0.01109892665	1
6528	0.01109493488	1
6529	0.01108924398	1
6530	0.01108187414	1
6531	0.01107859086	1
6532	0.01107192598	1
6533	0.01106612115	1
6534	0.0110653158	1
6535	0.01106352862	1
6536	0.01105974652	1
6537	0.01105552138	1
6538	0.01105108798	1
6539	0.01104763622	1
6540	0.01104131232	1
6541	0.0110369309	1
6542	0.01103451054	1
6543	0.01103276902	1
6544	0.01103039257	1
6545	0.01102412997	1
6546	0.01102411513	1
6547	0.01101982748	1
6548	0.01101982531	1
6549	0.01101982389	1
6550	0.01101766956	1
6551	0.01101766056	1
6552	0.01101378476	1
6553	0.01100873432	1
6554	0.0110076159	1
6555	0.01100245503	1
6556	0.01099767529	1
6557	0.01099244407	1
6558	0.01098923264	1
6559	0.01098321672	1
6560	0.01097903359	1
6561	0.01097264862	1
6562	0.01097023227	1
6563	0.01096654038	1
6564	0.01096577222	1
6565	0.01096325091	1
6566	0.01095734481	1
6567	0.01095684697	1
6568	0.01095090144	1
6569	0.01094531825	1
6570	0.01094339824	1
6571	0.01093990949	1
6572	0.01093778672	1
6573	0.01093522965	1
6574	0.01093035468	1
6575	0.01092596344	1
6576	0.0109202305	1
6577	0.01091435469	1
6578	0.0109115085	1
6579	0.01090861541	1
6580	0.01090275712	1
6581	0.01090275043	1
6582	0.01089904275	1
6583	0.01089903783	1
6584	0.01089903763	1
6585	0.010899035	1
6586	0.01089482884	1
6587	0.01089198127	1
6588	0.01088866222	1
6589	0.01088593699	1
6590	0.0108827683	1
6591	0.0108800782	1
6592	0.01087612651	1
6593	0.01086965411	1
6594	0.01086624708	1
6595	0.01086624708	1
6596	0.01086034327	1
6597	0.01086034304	1
6598	0.01085625721	1
6599	0.01085017632	1
6600	0.01084526357	1
6601	0.01084229761	1
6602	0.01083625227	1
6603	0.01083049664	1
6604	0.01082785016	1
6605	0.01082226899	1
6606	0.01081730259	1
6607	0.01081730118	1
6608	0.01081203211	1
6609	0.01080398172	1
6610	0.01080289266	1
6611	0.01080088864	1
6612	0.0107966487	1
6613	0.01079242638	1
6614	0.01079056044	1
6615	0.01078628285	1
6616	0.01078286653	1
6617	0.01078002068	1
6618	0.01077799696	1
6619	0.01077518401	1
6620	0.01077518346	1
6621	0.01077028876	1
6622	0.01076591535	1
6623	0.0107609803	1
6624	0.01075586598	1
6625	0.0107507438	1
6626	0.01074707646	1
6627	0.01074175919	1
6628	0.01073807871	1
6629	0.01073139483	1
6630	0.01072969915	1
6631	0.01072485475	1
6632	0.01072020905	1
6633	0.01071634807	1
6634	0.01071008684	1
6635	0.01070783552	1
6636	0.01070447286	1
6637	0.01070156123	1
6638	0.01069879543	1
6639	0.01069655472	1
6640	0.01069229291	1
6641	0.01069229253	1
6642	0.01068845923	1
6643	0.01068439725	1
6644	0.01068059085	1
6645	0.01067512461	1
6646	0.01067215826	1
6647	0.010666683	1
6648	0.01066180585	1
6649	0.01065941092	1
6650	0.01065765077	1
6651	0.01065463681	1
6652	0.01065269583	1
6653	0.01064649096	1
6654	0.01064290251	1
6655	0.01063901432	1
6656	0.01063299762	1
6657	0.01063298134	1
6658	0.01062808351	1
6659	0.01062393235	1
6660	0.01062195865	1
6661	0.01061754955	1
6662	0.01061754942	1
6663	0.01061463528	1
6664	0.01061191913	1
6665	0.01060834	1
6666	0.01060317865	1
6667	0.01060259941	1
6668	0.01059730982	1
6669	0.01059052533	1
6670	0.01058708051	1
6671	0.01058706803	1
6672	0.01058706065	1
6673	0.01058350786	1
6674	0.01058005435	1
6675	0.01057380806	1
6676	0.01057216121	1
6677	0.01056898787	1
6678	0.01056508398	1
6679	0.01056076903	1
6680	0.01056013916	1
6681	0.01055583777	1
6682	0.01055230407	1
6683	0.01054952611	1
6684	0.01054725618	1
6685	0.010546081	1
6686	0.01053984435	1
6687	0.01053671555	1
6688	0.01053671531	1
6689	0.01053293832	1
6690	0.01053013549	1
6691	0.01052433902	1
6692	0.01052138341	1
6693	0.01051689636	1
6694	0.01051657411	1
6695	0.01051398816	1
6696	0.01051313632	1
6697	0.01050695909	1
6698	0.01050187272	1
6699	0.01049758368	1
6700	0.01049242079	1
6701	0.01048477744	1
6702	0.0104828337	1
6703	0.01048082067	1
6704	0.0104778949	1
6705	0.01047538945	1
6706	0.01047141008	1
6707	0.01046888246	1
6708	0.01046676545	1
6709	0.01046437014	1
6710	0.01045944052	1
6711	0.01045373077	1
6712	0.01044941665	1
6713	0.01044549953	1
6714	0.01043888964	1
6715	0.01043389978	1
6716	0.01042861655	1
6717	0.01042338573	1
6718	0.01042338573	1
6719	0.01042233813	1
6720	0.01041809858	1
6721	0.01041423373	1
6722	0.0104088426	1
6723	0.01040884248	1
6724	0.01040443679	1
6725	0.01039997598	1
6726	0.0103991988	1
6727	0.01039437722	1
6728	0.01039238944	1
6729	0.01038657133	1
6730	0.01038304946	1
6731	0.01037743003	1
6732	0.01037742836	1
6733	0.01037163956	1
6734	0.01036884983	1
6735	0.01036664338	1
6736	0.01036269453	1
6737	0.01035951693	1
6738	0.01035525883	1
6739	0.01035212949	1
6740	0.0103521291	1
6741	0.01034788081	1
6742	0.01034462556	1
6743	0.01034252408	1
6744	0.0103381657	1
6745	0.01033176648	1
6746	0.01032606374	1
6747	0.01032196231	1
6748	0.01031837116	1
6749	0.010313621	1
6750	0.01031040531	1
6751	0.01030961247	1
6752	0.01030379792	1
6753	0.01030057668	1
6754	0.01029703882	1
6755	0.01029305864	1
6756	0.01029305222	1
6757	0.01028977544	1
6758	0.01028538795	1
6759	0.01028246878	1
6760	0.01028240716	1
6761	0.01028042075	1
6762	0.01027561739	1
6763	0.01027561739	1
6764	0.01027167226	1
6765	0.01026976134	1
6766	0.01026710087	1
6767	0.01026273933	1
6768	0.0102556834	1
6769	0.01025515588	1
6770	0.0102506843	1
6771	0.01025019458	1
6772	0.01024449665	1
6773	0.01024400203	1
6774	0.01024214813	1
6775	0.01023959981	1
6776	0.01023528793	1
6777	0.01023154538	1
6778	0.01022461638	1
6779	0.01022300589	1
6780	0.01021956129	1
6781	0.01021955258	1
6782	0.01021717017	1
6783	0.01021328993	1
6784	0.01021145833	1
6785	0.01020736641	1
6786	0.01020510969	1
6787	0.01020223977	1
6788	0.01019916485	1
6789	0.01019707787	1
6790	0.01019316414	1
6791	0.01018993538	1
6792	0.01018450069	1
6793	0.01018248318	1
6794	0.01017697204	1
6795	0.01017313631	1
6796	0.01017313565	1
6797	0.01016778199	1
6798	0.01016516203	1
6799	0.01016257724	1
6800	0.01015962808	1
6801	0.01015649473	1
6802	0.01015151502	1
6803	0.01014760351	1
6804	0.01014675604	1
6805	0.01014372325	1
6806	0.01014370496	1
6807	0.01014369893	1
6808	0.01014012513	1
6809	0.01013799353	1
6810	0.0101346687	1
6811	0.01013296673	1
6812	0.01012733525	1
6813	0.01012299987	1
6814	0.01011987154	1
6815	0.01011922699	1
6816	0.01011403356	1
6817	0.01011403319	1
6818	0.01011215432	1
6819	0.01010935348	1
6820	0.01010935278	1
6821	0.01010476587	1
6822	0.01010121879	1
6823	0.0100960185	1
6824	0.01009130631	1
6825	0.01008816625	1
6826	0.01008568759	1
6827	0.01008021667	1
6828	0.01008021457	1
6829	0.01008021457	1
6830	0.01007650879	1
6831	0.01007402453	1
6832	0.01006952399	1
6833	0.01006947487	1
6834	0.01006277056	1
6835	0.01006074273	1
6836	0.01005706125	1
6837	0.01005428368	1
6838	0.01005055061	1
6839	0.01004676613	1
6840	0.01004676259	1
6841	0.01004411791	1
6842	0.01004221629	1
6843	0.01003882247	1
6844	0.01003646296	1
6845	0.01003096139	1
6846	0.01003095828	1
6847	0.01002575596	1
6848	0.01002405388	1
6849	0.01001882069	1
6850	0.01001418834	1
6851	0.01001054178	1
6852	0.01000649934	1
6853	0.01000210386	1
6854	0.009999538014	1
6855	0.009996391879	1
6856	0.009991702764	1
6857	0.009988038956	1
6858	0.009983243467	1
6859	0.009978178806	1
6860	0.009973947459	1
6861	0.009971156533	1
6862	0.009966580929	1
6863	0.009962757841	1
6864	0.009959241257	1
6865	0.009956440863	1
6866	0.009955284272	1
6867	0.009954784029	1
6868	0.009952006378	1
6869	0.009949444821	1
6870	0.009945803467	1
6871	0.009941381286	1
6872	0.009936892804	1
6873	0.009932975793	1
6874	0.009927764847	1
6875	0.009924257055	1
6876	0.009919465743	1
6877	0.009919110913	1
6878	0.009913587106	1
6879	0.009909225623	1
6880	0.009906790516	1
6881	0.009902154566	1
6882	0.009896952672	1
6883	0.009894560056	1
6884	0.009892457815	1
6885	0.00989245673	1
6886	0.009887844117	1
6887	0.009883283525	1
6888	0.009880152318	1
6889	0.009877144904	1
6890	0.009873284445	1
6891	0.009870814544	1
6892	0.009870813734	1
6893	0.009865530903	1
6894	0.009862299352	1
6895	0.009858890486	1
6896	0.009855883466	1
6897	0.009853512207	1
6898	0.009853504429	1
6899	0.009849889721	1
6900	0.009845008772	1
6901	0.00984249936	1
6902	0.009842037916	1
6903	0.009838538261	1
6904	0.009836339242	1
6905	0.009832347927	1
6906	0.009829578142	1
6907	0.009827371863	1
6908	0.009825283674	1
6909	0.00981876173	1
6910	0.009813953472	1
6911	0.009810102529	1
6912	0.009806238066	1
6913	0.009802246282	1
6914	0.009797583423	1
6915	0.009792987877	1
6916	0.009788129972	1
6917	0.009782186369	1
6918	0.009782185083	1
6919	0.009778169318	1
6920	0.009773758103	1
6921	0.009773750521	1
6922	0.009771775998	1
6923	0.009766251936	1
6924	0.009761785265	1
6925	0.00975944335	1
6926	0.009755329519	1
6927	0.009751384498	1
6928	0.009744853057	1
6929	0.009742424952	1
6930	0.009736540768	1
6931	0.009733679897	1
6932	0.009729735248	1
6933	0.009729732606	1
6934	0.009726270848	1
6935	0.009724062586	1
6936	0.009720585877	1
6937	0.009718678028	1
6938	0.009716666269	1
6939	0.009712485845	1
6940	0.009709818337	1
6941	0.009706887393	1
6942	0.009706887393	1
6943	0.009704214048	1
6944	0.009704123404	1
6945	0.009701477207	1
6946	0.009696781728	1
6947	0.009692910024	1
6948	0.009690779381	1
6949	0.009686583901	1
6950	0.009681716037	1
6951	0.009681709301	1
6952	0.009678295959	1
6953	0.009675212302	1
6954	0.009672424263	1
6955	0.009667315764	1
6956	0.009667313087	1
6957	0.009664395603	1
6958	0.009663827093	1
6959	0.009660127686	1
6960	0.009655896774	1
6961	0.009651272819	1
6962	0.009649840787	1
6963	0.009649836207	1
6964	0.009649835142	1
6965	0.009645848452	1
6966	0.00964228576	1
6967	0.009641159864	1
6968	0.009637267454	1
6969	0.009634691662	1
6970	0.009632757737	1
6971	0.009632755265	1
6972	0.00962598977	1
6973	0.009620521279	1
6974	0.00961552531	1
6975	0.009610514769	1
6976	0.00960557584	1
6977	0.009602405005	1
6978	0.009602401474	1
6979	0.00959840272	1
6980	0.009593562579	1
6981	0.009588165976	1
6982	0.009584772836	1
6983	0.009582018259	1
6984	0.009576053972	1
6985	0.009574304533	1
6986	0.009569913312	1
6987	0.009565935769	1
6988	0.009563318963	1
6989	0.009559608588	1
6990	0.009555860698	1
6991	0.009555856452	1
6992	0.009553060277	1
6993	0.009553054058	1
6994	0.009548255178	1
6995	0.009548144888	1
6996	0.009544324071	1
6997	0.009539471361	1
6998	0.009534964519	1
6999	0.009534957851	1
7000	0.009534900532	1
7001	0.009531219458	1
7002	0.009531218144	1
7003	0.00952887371	1
7004	0.009528870302	1
7005	0.009528297374	1
7006	0.009524268709	1
7007	0.009524268709	1
7008	0.009520177037	1
7009	0.009515724031	1
7010	0.009510044476	1
7011	0.009506318742	1
7012	0.009502518957	1
7013	0.009500493058	1
7014	0.009500037509	1
7015	0.009497523944	1
7016	0.009497521016	1
7017	0.009496735767	1
7018	0.009493518845	1
7019	0.009489150186	1
7020	0.009485744933	1
7021	0.009485159361	1
7022	0.009481084913	1
7023	0.009477127565	1
7024	0.009475412239	1
7025	0.009473831358	1
7026	0.009468625012	1
7027	0.009464535717	1
7028	0.009459752406	1
7029	0.009459749132	1
7030	0.009456914424	1
7031	0.009456905009	1
7032	0.009452516263	1
7033	0.009449109488	1
7034	0.009442287222	1
7035	0.009441287866	1
7036	0.00944128664	1
7037	0.009435592822	1
7038	0.009432869148	1
7039	0.009431427816	1
7040	0.00943142257	1
7041	0.009428024898	1
7042	0.009425290097	1
7043	0.009422091163	1
7044	0.009420196094	1
7045	0.009420192422	1
7046	0.009415326273	1
7047	0.009411732587	1
7048	0.009409044574	1
7049	0.009409039582	1
7050	0.009404385694	1
7051	0.009400265952	1
7052	0.009396700281	1
7053	0.009396699295	1
7054	0.009391581506	1
7055	0.009391578434	1
7056	0.009389538597	1
7057	0.009389536101	1
7058	0.009385135013	1
7059	0.009381885029	1
7060	0.009379164459	1
7061	0.009379160905	1
7062	0.009374956258	1
7063	0.009373688462	1
7064	0.009370803293	1
7065	0.009367067014	1
7066	0.009366558527	1
7067	0.009362645315	1
7068	0.009358858524	1
7069	0.009357089129	1
7070	0.009354882573	1
7071	0.009352521647	1
7072	0.009349393872	1
7073	0.009344178305	1
